Product,Toplam Üretimde Bekleyen (M2),Son TerminTarihi,Week Number,Year
Product 246,1244.16,2024-12-31,W45,2024
Product 253,1451.52,2024-12-31,W45,2024
Product 263,2954.88,2024-12-31,W45,2024
Product 281,11975.04,2024-12-31,W45,2024
Product 361,984.96,2024-12-31,W45,2024
Product 377,1399.68,2024-12-31,W45,2024
Product 396,1451.52,2024-12-31,W45,2024
Product 412,1451.52,2024-12-31,W45,2024
Product 417,1244.16,2024-12-31,W45,2024
Product 250,1451.52,2025-01-13,W45,2024
Product 233,1451.52,2025-01-13,W45,2024
Product 243,1451.52,2025-01-13,W45,2024
Product 244,1503.36,2025-01-13,W45,2024
Product 259,2903.04,2025-01-13,W45,2024
Product 261,1451.52,2025-01-13,W45,2024
Product 285,483.84,2025-01-13,W45,2024
Product 362,2954.88,2025-01-13,W45,2024
Product 414,1451.52,2025-01-13,W45,2024
Product 315,1036.8,2025-01-13,W45,2024
Product 349,1209.6,2025-01-13,W45,2024
Product 350,1451.52,2025-01-13,W45,2024
Product 355,207.36,2025-01-13,W45,2024
Product 356,51.84,2025-01-13,W45,2024
Product 367,1969.92,2025-01-13,W45,2024
Product 487,1451.52,,W45,2024
Product 488,466.56,,W45,2024
Product 710,4968.0,2024-12-12,W45,2024
Product 1412,1987.2,2024-12-12,W45,2024
Product 846,1265.76,2024-12-10,W45,2024
Product 1416,475.2,2024-12-10,W45,2024
Product 1543,25.92,,W45,2024
Product 1818,972.8,2024-12-15,W45,2024
Product 1788,460.8,2024-12-10,W45,2024
Product 1429,475.2,,W45,2024
Product 841,993.6,2024-12-31,W45,2024
Product 842,475.2,2024-12-31,W45,2024
Product 843,475.2,,W45,2024
Product 1202,993.6,2025-03-10,W45,2024
Product 1205,604.8,2024-12-31,W45,2024
Product 1208,993.6,2024-12-31,W45,2024
Product 1012,3974.4,2024-12-31,W45,2024
Product 1013,3585.6,2024-12-31,W45,2024
Product 1016,2030.4,2024-12-16,W45,2024
Product 1072,993.6,2024-12-31,W45,2024
Product 1074,1987.2,2024-12-31,W45,2024
Product 1395,993.6,2024-12-31,W45,2024
Product 1878,475.2,,W45,2024
Product 1203,475.2,2025-03-10,W45,2024
Product 1215,475.2,2025-01-06,W45,2024
Product 424,2534.4,2025-02-03,W45,2024
Product 425,2534.4,2025-02-03,W45,2024
Product 426,2534.4,2025-02-03,W45,2024
Product 463,2534.4,2025-02-03,W45,2024
Product 464,1536.0,2025-02-03,W45,2024
Product 465,2534.4,2025-02-03,W45,2024
Product 466,1536.0,2025-02-03,W45,2024
Product 1280,993.6,2024-12-31,W45,2024
Product 1500,734.4,2025-01-15,W45,2024
Product 972,993.6,,W45,2024
Product 1328,691.2,2025-01-11,W45,2024
Product 981,993.6,2024-12-31,W45,2024
Product 1303,1987.2,2025-01-08,W45,2024
Product 1304,993.6,2024-12-31,W45,2024
Product 1322,1857.6,2025-01-09,W45,2024
Product 1357,993.6,2025-01-16,W45,2024
Product 1383,1987.2,2024-12-31,W45,2024
Product 1032,777.6,2025-01-16,W45,2024
Product 1033,993.6,2024-12-31,W45,2024
Product 1035,993.6,2025-01-16,W45,2024
Product 1787,972.8,2024-12-31,W45,2024
Product 1796,460.8,2024-12-31,W45,2024
Product 1799,460.8,2024-12-31,W45,2024
Product 1994,506.88,2024-12-31,W45,2024
Product 514,1330.56,,W45,2024
Product 515,846.72,2025-01-07,W45,2024
Product 515,2177.28,,W45,2024
Product 516,3837.96,,W45,2024
Product 718,60.48,2025-01-07,W45,2024
Product 718,1270.08,,W45,2024
Product 721,60.48,2025-01-07,W45,2024
Product 721,1270.08,,W45,2024
Product 722,1330.56,,W45,2024
Product 818,1330.56,,W45,2024
Product 819,120.96,2025-01-07,W45,2024
Product 819,1209.6,2025-01-09,W45,2024
Product 821,1149.12,2025-01-09,W45,2024
Product 1056,1920.0,2025-01-29,W45,2024
Product 2171,1296.0,2025-01-07,W45,2024
Product 2171,1152.0,2025-02-05,W45,2024
Product 504,600.0,2024-12-10,W45,2024
Product 505,1020.0,2024-12-10,W45,2024
Product 505,780.0,2025-01-11,W45,2024
Product 749,1200.0,2024-12-10,W45,2024
Product 866,660.0,2025-01-21,W45,2024
Product 872,1020.0,2024-12-10,W45,2024
Product 875,1020.0,,W45,2024
Product 2173,4779.0,2025-01-07,W45,2024
Product 2174,1620.0,2025-01-07,W45,2024
Product 969,3196.8,2024-12-10,W45,2024
Product 969,1771.2,2024-12-20,W45,2024
Product 2003,1684.8,,W45,2024
Product 962,432.0,2024-12-13,W45,2024
Product 2057,1555.2,2025-01-09,W45,2024
Product 969,691.2,2025-02-01,W45,2024
Product 969,2289.6,,W45,2024
Product 2005,1684.8,2025-01-09,W45,2024
Product 2126,1641.6,2025-01-10,W45,2024
Product 2130,950.4,2025-01-07,W45,2024
Product 2130,734.4,2025-01-10,W45,2024
Product 1540,993.6,2024-12-10,W45,2024
Product 1946,1468.8,2024-12-10,W45,2024
Product 2125,1987.2,2025-01-11,W45,2024
Product 1506,993.6,2025-01-20,W45,2024
Product 1509,820.8,2025-01-21,W45,2024
Product 1542,302.4,,W45,2024
Product 1678,993.6,2025-01-21,W45,2024
Product 1699,993.6,2025-01-21,W45,2024
Product 904,1987.2,2025-01-20,W45,2024
Product 1320,1987.2,2025-01-20,W45,2024
Product 524,475.2,,W45,2024
Product 527,475.2,,W45,2024
Product 1347,1987.2,2025-01-20,W45,2024
Product 2027,993.6,2025-01-21,W45,2024
Product 2041,1468.8,2025-02-16,W45,2024
Product 2042,1468.8,2025-02-18,W45,2024
Product 2043,1468.8,2025-02-17,W45,2024
Product 2044,1468.8,2025-02-18,W45,2024
Product 2063,1468.8,2025-02-17,W45,2024
Product 2064,1468.8,2025-02-19,W45,2024
Product 2065,1468.8,2025-02-19,W45,2024
Product 2066,1468.8,2025-02-20,W45,2024
Product 1739,1152.0,2024-12-10,W45,2024
Product 2260,576.0,2025-01-07,W45,2024
Product 2264,1656.0,2025-01-07,W45,2024
Product 2307,1440.0,2025-01-07,W45,2024
Product 2313,1368.0,2025-01-07,W45,2024
Product 2316,504.0,2025-01-07,W45,2024
Product 1452,156.0,2025-01-07,W45,2024
Product 1476,312.0,2025-01-07,W45,2024
Product 2059,1728.0,,W45,2024
Product 2060,1728.0,,W45,2024
Product 2061,1728.0,,W45,2024
Product 2062,1728.0,,W45,2024
Product 515,3024.0,,W45,2024
Product 516,4032.0,,W45,2024
Product 518,1209.6,2025-01-20,W45,2024
Product 814,1270.08,2025-01-20,W45,2024
Product 1056,1260.0,2025-01-29,W45,2024
Product 2045,993.6,2025-01-20,W45,2024
Product 2046,993.6,2025-01-20,W45,2024
Product 2047,993.6,2025-01-20,W45,2024
Product 2048,993.6,2025-01-20,W45,2024
Product 2067,993.6,2025-01-20,W45,2024
Product 2068,993.6,2025-01-20,W45,2024
Product 2069,993.6,2025-01-20,W45,2024
Product 2070,993.6,2025-01-20,W45,2024
Product 132,3040.0,2024-12-24,W45,2024
Product 1104,30.303,2025-02-24,W45,2024
Product 2364,1.89,2024-11-28,W45,2024
Product 1104,17.576,2024-12-19,W45,2024
Product 1104,133.939,2025-02-24,W45,2024
Product 787,936.0,2025-01-27,W45,2024
Product 2407,234.0,2024-12-24,W45,2024
Product 1963,378.0,2025-01-06,W45,2024
Product 2386,546.0,2025-01-06,W45,2024
Product 1445,390.0,2025-01-27,W45,2024
Product 2184,624.0,2025-01-21,W45,2024
Product 2192,546.0,2025-01-27,W45,2024
Product 2199,390.0,2025-01-21,W45,2024
Product 2226,468.0,2025-01-21,W45,2024
Product 2226,78.0,2025-01-21,W45,2024
Product 2248,1170.0,2025-01-21,W45,2024
Product 762,546.0,2025-01-27,W45,2024
Product 772,78.0,2025-01-21,W45,2024
Product 772,1950.0,2025-01-27,W45,2024
Product 785,2028.0,2025-01-27,W45,2024
Product 789,1014.0,2025-01-27,W45,2024
Product 1751,997.92,2024-11-20,W45,2024
Product 1754,1663.2,2024-11-21,W45,2024
Product 1753,2328.48,2025-03-25,W45,2024
Product 1753,1710.72,,W45,2024
Product 2138,2043.36,2025-03-18,W45,2024
Product 2139,1615.68,2025-03-27,W45,2024
Product 2139,47.52,,W45,2024
Product 2140,1045.44,2025-03-18,W45,2024
Product 606,31.5,,W45,2024
Product 1946,3024.0,2024-12-17,W45,2024
Product 969,216.0,2024-12-20,W45,2024
Product 969,1987.2,2025-02-01,W45,2024
Product 1094,600.0,2025-01-07,W45,2024
Product 864,780.0,2025-01-09,W45,2024
Product 2322,648.0,2024-12-24,W45,2024
Product 2321,1008.0,2024-12-24,W45,2024
Product 793,936.0,2025-02-03,W45,2024
Product 1463,234.0,2024-12-30,W45,2024
Product 1092,3067.2,2025-01-12,W45,2024
Product 1747,6035.04,,W45,2024
Product 1529,1036.8,2025-01-13,W45,2024
Product 1530,1036.8,2025-01-13,W45,2024
Product 1587,950.4,2025-01-15,W45,2024
Product 1725,367.2,,W45,2024
Product 1726,367.2,,W45,2024
Product 1727,367.2,,W45,2024
Product 1728,367.2,,W45,2024
Product 1729,367.2,,W45,2024
Product 1560,2510.56,2024-09-24,W45,2024
Product 660,1.0,,W45,2024
Product 2302,1.0,2024-12-06,W45,2024
Product 747,1020.0,2024-12-10,W45,2024
Product 504,1020.0,2025-01-07,W45,2024
Product 507,1020.0,2025-01-07,W45,2024
Product 508,1020.0,2025-01-07,W45,2024
Product 748,1020.0,2025-01-07,W45,2024
Product 1553,2473.64,2024-12-10,W45,2024
Product 1932,576.0,,W45,2024
Product 955,518.4,,W45,2024
Product 956,1339.2,,W45,2024
Product 957,345.6,,W45,2024
Product 958,950.4,,W45,2024
Product 1055,7860.0,2025-01-29,W45,2024
Product 1055,11100.0,,W45,2024
Product 1289,946.08,,W45,2024
Product 1287,480.96,,W45,2024
Product 1013,43.2,,W45,2024
Product 1807,293.76,,W45,2024
Product 1289,432.0,,W45,2024
Product 1766,556.56,,W45,2024
Product 347,35.28,,W45,2024
Product 347,302.4,,W45,2024
Product 1286,565.92,,W45,2024
Product 2028,1080.0,2024-11-25,W45,2024
Product 2053,993.6,2025-03-11,W45,2024
Product 2054,1036.8,2025-01-13,W45,2024
Product 2107,1036.8,2025-01-11,W45,2024
Product 2035,1641.6,2024-12-16,W45,2024
Product 368,259.2,2024-11-12,W45,2024
Product 382,1503.36,2025-01-02,W45,2024
Product 367,311.04,2024-11-12,W45,2024
Product 498,1512.0,2024-11-19,W45,2024
Product 2099,129.6,,W45,2024
Product 2215,800.0,2024-11-12,W45,2024
Product 2139,2803.68,2024-11-21,W45,2024
Product 16,576.0,2024-11-12,W45,2024
Product 71,967.68,2025-01-05,W45,2024
Product 364,1503.36,2024-11-17,W45,2024
Product 2133,1658.88,2024-12-18,W45,2024
Product 2058,1512.0,2024-12-17,W45,2024
Product 2034,1252.8,2024-11-23,W45,2024
Product 2023,993.6,2024-11-22,W45,2024
Product 2023,43.2,2025-01-18,W45,2024
Product 2130,1036.8,2024-12-11,W45,2024
Product 365,622.08,2024-11-12,W45,2024
Product 2017,388.8,2024-11-27,W45,2024
Product 422,1440.0,2024-12-18,W45,2024
Product 368,1503.36,2024-11-26,W45,2024
Product 380,1503.36,2024-12-08,W45,2024
Product 436,1503.36,2024-12-20,W45,2024
Product 2139,3041.28,2024-11-19,W45,2024
Product 2111,4039.2,,W45,2024
Product 2133,3041.28,2024-12-18,W45,2024
Product 2127,734.4,2024-12-04,W45,2024
Product 2034,1684.8,2024-11-16,W45,2024
Product 2034,43.2,,W45,2024
Product 1964,378.0,2024-12-02,W45,2024
Product 2090,518.4,,W45,2024
Product 439,984.96,2024-12-31,W45,2024
Product 456,2332.8,2024-12-31,W45,2024
Product 457,1244.16,2024-12-31,W45,2024
Product 212,1451.52,2024-12-31,W45,2024
Product 295,1451.52,2025-01-02,W45,2024
Product 347,2963.52,2024-12-31,W45,2024
Product 348,2479.68,2024-12-31,W45,2024
Product 367,1451.52,2024-12-31,W45,2024
Product 368,1451.52,2024-12-31,W45,2024
Product 1863,64.8,,W44,2024
Product 116,96.0,2024-11-01,W44,2024
Product 116,192.0,2024-11-01,W44,2024
Product 116,864.0,2024-11-01,W44,2024
Product 116,384.0,2024-11-11,W44,2024
Product 1611,43.2,2024-11-11,W44,2024
Product 1298,993.6,2024-11-04,W44,2024
Product 984,259.2,2024-11-12,W44,2024
Product 970,1036.8,2024-11-12,W44,2024
Product 2020,1036.8,2025-01-21,W44,2024
Product 116,3264.0,2024-11-11,W44,2024
Product 1857,1317.6,2025-01-16,W44,2024
Product 928,561.6,2025-01-04,W44,2024
Product 909,734.4,2024-12-19,W44,2024
Product 1776,535.68,,W44,2024
Product 1193,432.0,2024-11-16,W44,2024
Product 1188,1036.8,2024-11-16,W44,2024
Product 847,1036.8,2024-11-18,W44,2024
Product 1280,2030.4,2024-11-14,W44,2024
Product 825,241.92,2024-11-15,W44,2024
Product 240,1716.0,2024-11-07,W44,2024
Product 116,3552.0,2024-11-11,W44,2024
Product 241,2970.0,2024-11-01,W44,2024
Product 240,1254.0,2024-11-01,W44,2024
Product 240,2508.0,2024-11-07,W44,2024
Product 239,2244.0,2024-11-01,W44,2024
Product 6,100.0,2024-11-05,W44,2024
Product 996,1900.8,2024-11-05,W44,2024
Product 91,466.56,2025-01-08,W44,2024
Product 698,1.008,2024-11-16,W44,2024
Product 474,1088.64,2024-11-01,W44,2024
Product 24,96.0,2024-11-01,W44,2024
Product 1902,1024.0,2024-11-12,W44,2024
Product 1832,1024.0,2024-11-12,W44,2024
Product 2109,1036.8,2024-12-12,W44,2024
Product 983,648.0,2024-11-12,W44,2024
Product 819,1270.08,2024-11-14,W44,2024
Product 828,952.0,2024-12-02,W44,2024
Product 828,392.0,,W44,2024
Product 2321,144.0,2024-11-05,W44,2024
Product 2321,72.0,2024-12-01,W44,2024
Product 2323,5472.0,2024-12-17,W44,2024
Product 1438,468.0,,W44,2024
Product 1475,468.0,2024-12-09,W44,2024
Product 1031,1036.8,2024-11-09,W44,2024
Product 984,1512.0,2024-11-12,W44,2024
Product 1620,1036.8,2025-01-11,W44,2024
Product 1326,561.6,2024-11-17,W44,2024
Product 1082,1728.0,2024-12-28,W44,2024
Product 1002,734.4,2024-11-11,W44,2024
Product 1002,43.2,,W44,2024
Product 1033,1036.8,2024-11-11,W44,2024
Product 1232,950.4,2024-11-05,W44,2024
Product 318,518.4,,W44,2024
Product 1004,1036.8,2025-01-12,W44,2024
Product 1515,1036.8,2024-11-11,W44,2024
Product 1304,3326.4,2024-11-05,W44,2024
Product 983,1512.0,2024-11-12,W44,2024
Product 984,2030.4,2024-11-12,W44,2024
Product 1081,820.8,2024-11-05,W44,2024
Product 1697,1036.8,2024-11-12,W44,2024
Product 1356,1036.8,2024-11-24,W44,2024
Product 1417,302.4,2024-11-02,W44,2024
Product 975,518.4,2024-11-26,W44,2024
Product 975,475.2,2024-11-05,W44,2024
Product 669,0.288,2024-11-01,W44,2024
Product 687,0.36,2024-11-15,W44,2024
Product 2012,518.4,2024-11-23,W44,2024
Product 2016,1036.8,2024-11-23,W44,2024
Product 2096,1036.8,2024-12-31,W44,2024
Product 1661,36.0,2024-11-05,W44,2024
Product 1663,76.32,2024-11-05,W44,2024
Product 1232,86.4,2024-11-05,W44,2024
Product 988,86.4,2024-11-05,W44,2024
Product 988,43.2,,W44,2024
Product 1033,1512.0,2024-11-11,W44,2024
Product 2017,604.8,2024-11-25,W44,2024
Product 686,0.936,2024-11-16,W44,2024
Product 1841,410.4,,W44,2024
Product 1772,587.52,,W44,2024
Product 1774,17.28,2024-11-02,W44,2024
Product 1774,345.6,,W44,2024
Product 2133,92.16,2024-12-20,W44,2024
Product 2177,1872.0,2024-11-01,W44,2024
Product 2128,1425.6,2024-11-29,W44,2024
Product 825,1572.48,2024-11-15,W44,2024
Product 717,1391.04,2024-11-15,W44,2024
Product 509,1020.0,2024-11-23,W44,2024
Product 784,936.0,2024-11-11,W44,2024
Product 877,60.0,,W44,2024
Product 2256,360.0,2024-12-30,W44,2024
Product 2322,72.0,2024-11-05,W44,2024
Product 1094,240.0,2024-12-23,W44,2024
Product 1095,60.0,2024-12-24,W44,2024
Product 1440,546.0,2024-12-09,W44,2024
Product 814,1039.5,2024-11-28,W44,2024
Product 2323,1224.0,2024-11-05,W44,2024
Product 2,300.0,2024-12-11,W44,2024
Product 136,1987.2,2024-11-03,W44,2024
Product 136,43.2,,W44,2024
Product 139,1987.2,2024-11-04,W44,2024
Product 139,43.2,,W44,2024
Product 140,1987.2,2024-11-04,W44,2024
Product 140,43.2,,W44,2024
Product 141,1987.2,2024-11-05,W44,2024
Product 141,43.2,,W44,2024
Product 142,1987.2,2024-11-05,W44,2024
Product 142,43.2,,W44,2024
Product 143,1987.2,2024-11-06,W44,2024
Product 143,43.2,,W44,2024
Product 1031,1512.0,2024-11-09,W44,2024
Product 1306,1036.8,2024-11-24,W44,2024
Product 1326,1036.8,2024-11-17,W44,2024
Product 1385,1036.8,2025-01-01,W44,2024
Product 1417,1036.8,2024-11-01,W44,2024
Product 1606,43.2,2024-11-11,W44,2024
Product 1606,86.4,,W44,2024
Product 925,907.2,2024-11-26,W44,2024
Product 1759,616.32,2024-11-13,W44,2024
Product 1741,1474.56,2024-12-20,W44,2024
Product 846,1209.6,2024-11-16,W44,2024
Product 1424,993.6,2025-01-10,W44,2024
Product 1426,302.4,2024-11-04,W44,2024
Product 1426,518.4,2024-11-04,W44,2024
Product 1426,129.6,,W44,2024
Product 517,1149.12,2024-11-13,W44,2024
Product 831,1008.0,,W44,2024
Product 960,950.4,2024-11-26,W44,2024
Product 1343,993.6,2024-12-04,W44,2024
Product 1232,1036.8,2024-11-05,W44,2024
Product 1846,626.4,2024-12-02,W44,2024
Product 1934,216.0,,W44,2024
Product 1935,561.6,,W44,2024
Product 1912,2494.08,2025-01-25,W44,2024
Product 1913,2503.68,2025-01-26,W44,2024
Product 1914,2483.84,2025-01-27,W44,2024
Product 1916,2483.2,2025-01-27,W44,2024
Product 1852,64.8,,W44,2024
Product 1066,1468.8,2024-11-25,W44,2024
Product 1067,1468.8,2024-11-17,W44,2024
Product 1709,1658.88,2024-12-09,W44,2024
Product 1710,1658.88,2024-12-09,W44,2024
Product 1714,1658.88,2024-12-09,W44,2024
Product 1717,1616.76,2024-12-02,W44,2024
Product 1718,1615.68,2024-12-25,W44,2024
Product 1720,1615.68,2024-12-02,W44,2024
Product 1722,1615.68,2024-12-25,W44,2024
Product 1734,1333.44,2024-11-01,W44,2024
Product 1387,1512.0,2024-11-19,W44,2024
Product 1387,475.2,,W44,2024
Product 1389,1512.0,2024-11-17,W44,2024
Product 1389,475.2,,W44,2024
Product 1391,1684.8,2024-11-18,W44,2024
Product 1391,302.4,2024-11-18,W44,2024
Product 1337,1512.0,2024-11-16,W44,2024
Product 1337,1512.0,,W44,2024
Product 1338,1512.0,2024-11-17,W44,2024
Product 1338,1512.0,,W44,2024
Product 1339,1512.0,2024-11-18,W44,2024
Product 1339,1512.0,,W44,2024
Product 1340,1512.0,2024-11-18,W44,2024
Product 1340,1512.0,,W44,2024
Product 1247,329.02,2024-12-23,W44,2024
Product 1248,329.02,2024-12-23,W44,2024
Product 1834,1536.0,2024-11-02,W44,2024
Product 1835,1536.0,2024-11-02,W44,2024
Product 1836,1536.0,2024-11-03,W44,2024
Product 1838,1536.0,2024-11-03,W44,2024
Product 2326,60.179,2024-11-01,W44,2024
Product 669,0.216,2024-11-01,W44,2024
Product 698,0.216,2024-11-16,W44,2024
Product 511,25.6,2024-11-14,W44,2024
Product 639,0.4,2024-11-16,W44,2024
Product 660,1.0,2024-11-16,W44,2024
Product 676,0.648,2024-11-23,W44,2024
Product 669,0.36,2024-11-01,W44,2024
Product 687,0.216,2024-11-15,W44,2024
Product 697,1.008,2024-11-23,W44,2024
Product 1697,950.4,2024-11-12,W44,2024
Product 1697,1080.0,2024-11-02,W44,2024
Product 708,1036.8,2024-11-05,W44,2024
Product 1233,1036.8,2024-11-05,W44,2024
Product 2107,1036.8,2024-12-04,W44,2024
Product 1609,1036.8,2025-01-21,W44,2024
Product 1412,2030.4,2024-12-12,W44,2024
Product 1206,129.6,2024-11-05,W44,2024
Product 1607,1036.8,2024-11-11,W44,2024
Product 2152,160.0,,W44,2024
Product 2152,114.0,,W44,2024
Product 2174,81.0,,W44,2024
Product 2177,523.0,2024-11-01,W44,2024
Product 515,3357.9,2024-11-29,W44,2024
Product 2316,72.0,2024-11-05,W44,2024
Product 825,1391.04,2024-11-15,W44,2024
Product 960,1209.6,2024-11-26,W44,2024
Product 2323,288.0,2024-11-05,W44,2024
Product 767,546.0,2024-11-18,W44,2024
Product 2181,156.0,2024-11-01,W44,2024
Product 2232,390.0,2024-11-01,W44,2024
Product 1695,1512.0,2024-11-01,W44,2024
Product 1719,1615.68,2024-12-25,W44,2024
Product 1388,1512.0,2024-11-21,W44,2024
Product 1388,475.2,,W44,2024
Product 940,1987.2,,W44,2024
Product 943,1987.2,,W44,2024
Product 944,1987.2,,W44,2024
Product 941,1987.2,,W44,2024
Product 942,1987.2,,W44,2024
Product 945,1987.2,2024-11-01,W44,2024
Product 1048,120.0,2024-11-01,W44,2024
Product 1048,360.0,2024-11-01,W44,2024
Product 1048,360.0,2024-11-01,W44,2024
Product 1048,77.0,2024-11-01,W44,2024
Product 1050,12.0,2024-11-01,W44,2024
Product 1053,1010.0,2024-11-02,W44,2024
Product 1481,350.0,2024-12-16,W44,2024
Product 1487,350.0,2024-12-16,W44,2024
Product 1489,350.0,2024-12-16,W44,2024
Product 1483,350.0,2024-12-16,W44,2024
Product 1485,350.0,2024-12-16,W44,2024
Product 1491,350.0,2024-12-16,W44,2024
Product 1481,352.0,2025-01-06,W44,2024
Product 1487,352.0,2025-01-06,W44,2024
Product 1489,352.0,2025-01-06,W44,2024
Product 1483,352.0,2025-01-06,W44,2024
Product 1485,352.0,2025-01-06,W44,2024
Product 1491,352.0,2025-01-06,W44,2024
Product 1373,2030.4,2024-11-20,W44,2024
Product 1374,2030.4,2024-11-21,W44,2024
Product 1375,2030.4,2024-11-17,W44,2024
Product 1376,2030.4,2024-11-18,W44,2024
Product 1711,1658.88,,W44,2024
Product 1712,1658.88,2024-12-09,W44,2024
Product 1363,2030.4,2024-11-04,W44,2024
Product 1837,1536.0,2024-11-04,W44,2024
Product 1854,410.4,2024-12-02,W44,2024
Product 1915,2486.4,2025-01-28,W44,2024
Product 1170,2030.4,2024-11-05,W44,2024
Product 1173,2030.4,2024-11-07,W44,2024
Product 1174,2030.4,2024-11-08,W44,2024
Product 1171,2030.4,2024-11-09,W44,2024
Product 1172,2030.4,2024-11-12,W44,2024
Product 1175,2030.4,2024-11-11,W44,2024
Product 1647,401.86,,W44,2024
Product 1650,342.22,,W44,2024
Product 1651,487.06,,W44,2024
Product 1648,725.62,,W44,2024
Product 1649,475.7,,W44,2024
Product 1652,407.54,,W44,2024
Product 999,1036.8,2024-11-11,W44,2024
Product 2183,78.0,2024-11-04,W44,2024
Product 2280,234.0,2024-11-01,W44,2024
Product 811,234.0,2024-11-18,W44,2024
Product 1462,78.0,2024-12-30,W44,2024
Product 1464,78.0,2024-12-30,W44,2024
Product 2286,234.0,2024-11-04,W44,2024
Product 2379,78.0,2024-12-02,W44,2024
Product 2398,78.0,2024-12-16,W44,2024
Product 2400,78.0,2024-12-16,W44,2024
Product 2403,78.0,2024-12-16,W44,2024
Product 2410,78.0,2024-12-16,W44,2024
Product 2419,78.0,2024-12-16,W44,2024
Product 786,390.0,2024-11-04,W44,2024
Product 1442,156.0,2024-12-09,W44,2024
Product 1452,234.0,2024-12-30,W44,2024
Product 2226,468.0,2024-11-01,W44,2024
Product 2235,78.0,2024-11-04,W44,2024
Product 2270,234.0,2024-11-04,W44,2024
Product 2272,234.0,2024-11-04,W44,2024
Product 2282,234.0,2024-11-04,W44,2024
Product 2284,234.0,2024-11-04,W44,2024
Product 2408,78.0,2024-12-16,W44,2024
Product 2413,78.0,2024-12-16,W44,2024
Product 1638,2030.6,2024-11-06,W44,2024
Product 1640,2030.6,2024-11-05,W44,2024
Product 1642,2030.6,2024-11-05,W44,2024
Product 1360,1512.0,2024-11-02,W44,2024
Product 1361,1512.0,2024-11-03,W44,2024
Product 1362,1512.0,2024-11-03,W44,2024
Product 1364,1512.0,2024-11-03,W44,2024
Product 1208,1036.8,2024-11-05,W44,2024
Product 1034,1036.8,2024-11-29,W44,2024
Product 1781,2048.0,2024-12-07,W44,2024
Product 1202,1036.8,2025-03-10,W44,2024
Product 1206,1036.8,2024-11-05,W44,2024
Product 1218,1036.8,2024-11-27,W44,2024
Product 1428,1036.8,2025-01-10,W44,2024
Product 2089,1036.8,2024-11-10,W44,2024
Product 2092,1036.8,2024-11-12,W44,2024
Product 1289,1036.8,2024-11-16,W44,2024
Product 1325,518.4,2024-11-05,W44,2024
Product 1383,259.2,2024-11-27,W44,2024
Product 1243,518.4,,W44,2024
Product 1,200.0,2024-12-10,W44,2024
Product 4,400.0,2024-11-05,W44,2024
Product 26,1344.0,2024-11-01,W44,2024
Product 433,1656.0,2024-12-27,W44,2024
Product 253,1607.04,2024-12-02,W44,2024
Product 281,3144.96,2024-11-22,W44,2024
Product 639,1.0,2024-11-16,W44,2024
Product 698,0.792,2024-11-22,W44,2024
Product 2326,16.716,2024-11-02,W44,2024
Product 661,0.2,2024-12-15,W44,2024
Product 1736,2396.16,2024-11-10,W44,2024
Product 2215,390.0,2024-11-01,W44,2024
Product 774,858.0,2024-11-11,W44,2024
Product 803,858.0,2024-11-04,W44,2024
Product 2177,5382.0,2024-11-01,W44,2024
Product 2225,624.0,2024-11-01,W44,2024
Product 784,468.0,2024-11-11,W44,2024
Product 787,390.0,2024-11-11,W44,2024
Product 2182,468.0,2024-11-01,W44,2024
Product 2185,234.0,2024-11-01,W44,2024
Product 2190,390.0,2024-11-01,W44,2024
Product 2232,78.0,2024-11-01,W44,2024
Product 742,60.0,2024-11-05,W44,2024
Product 1251,720.0,,W44,2024
Product 515,1391.04,2024-11-29,W44,2024
Product 715,2510.56,,W44,2024
Product 1559,406.12,2024-11-01,W44,2024
Product 1559,959.92,2024-11-01,W44,2024
Product 1558,110.76,2024-11-01,W44,2024
Product 1558,479.96,2024-11-01,W44,2024
Product 2417,468.0,2024-12-09,W44,2024
Product 814,280.98,2024-11-28,W44,2024
Product 2203,546.0,2024-11-04,W44,2024
Product 718,1985.76,2024-11-14,W44,2024
Product 544,537.6,2024-11-14,W44,2024
Product 545,537.6,2024-11-14,W44,2024
Product 549,537.6,2024-11-16,W44,2024
Product 546,537.6,2024-11-15,W44,2024
Product 547,537.6,2024-11-15,W44,2024
Product 548,537.6,2024-11-16,W44,2024
Product 550,537.6,2024-11-17,W44,2024
Product 551,537.6,2024-11-17,W44,2024
Product 555,537.6,2024-11-19,W44,2024
Product 553,537.6,2024-11-18,W44,2024
Product 554,537.6,2024-11-19,W44,2024
Product 556,537.6,2024-11-20,W44,2024
Product 557,537.6,2024-11-20,W44,2024
Product 561,537.6,2024-11-22,W44,2024
Product 558,537.6,2024-11-21,W44,2024
Product 559,537.6,2024-11-21,W44,2024
Product 560,537.6,2024-11-22,W44,2024
Product 562,537.6,2024-11-23,W44,2024
Product 563,537.6,2024-11-23,W44,2024
Product 567,537.6,2024-11-25,W44,2024
Product 564,537.6,2024-11-24,W44,2024
Product 565,537.6,2024-11-24,W44,2024
Product 566,537.6,2024-11-25,W44,2024
Product 572,544.32,2024-11-03,W44,2024
Product 573,544.32,2024-11-03,W44,2024
Product 574,544.32,2024-11-03,W44,2024
Product 575,544.32,2024-11-04,W44,2024
Product 576,544.32,2024-11-04,W44,2024
Product 578,241.92,2024-11-01,W44,2024
Product 578,302.4,2024-11-01,W44,2024
